DATE;TEMP
20.11.2022;-9.80071166666667
21.11.2022;-8.40369083333333
22.11.2022;-9.49664583333333
23.11.2022;-7.88568416666667
24.11.2022;-8.62881083333333
25.11.2022;-8.064675
26.11.2022;-9.21494333333333
27.11.2022;-6.1340575
28.11.2022;-5.76751166666667
29.11.2022;-7.5957525
30.11.2022;-9.45501833333333
01.12.2022;-10.6128766666667
02.12.2022;-11.1340883333333
03.12.2022;-10.0195475
04.12.2022;-8.4542325
05.12.2022;-10.4906358333333
06.12.2022;-10.0483441666667
07.12.2022;-10.2156933333333
08.12.2022;-10.9450716666667
09.12.2022;-7.2778125
10.12.2022;-9.36497333333333
11.12.2022;-14.683
12.12.2022;-14.1947916666667
13.12.2022;-8.47164833333333
14.12.2022;-7.32114583333333
15.12.2022;-7.604595
16.12.2022;-7.29520583333333
17.12.2022;-10.0359675
18.12.2022;-9.76746
19.12.2022;-4.92743333333333
20.12.2022;-3.52540666666667
21.12.2022;-3.86434583333333
22.12.2022;-5.81989916666667
23.12.2022;-3.4423025
24.12.2022;-3.48969166666667
25.12.2022;-4.23742
26.12.2022;-4.14230416666667
27.12.2022;-7.21376916666667
28.12.2022;-7.35658333333333
29.12.2022;-6.78401916666667
30.12.2022;-5.24775416666667
31.12.2022;-3.44005916666667
01.01.2023;-3.77228
02.01.2023;-5.26134833333333
03.01.2023;-5.27954916666667
04.01.2023;-6.22767416666667
05.01.2023;-4.65614833333333
06.01.2023;-6.32344833333333
07.01.2023;-6.28347833333333
08.01.2023;-6.05276166666667
09.01.2023;-8.52308583333333
10.01.2023;-10.8714108333333
11.01.2023;-6.4823875
12.01.2023;-7.64655583333333
13.01.2023;-7.72690833333333
14.01.2023;-7.68978916666667
15.01.2023;-6.61816583333333
16.01.2023;-11.0939566666667
17.01.2023;-10.6846591666667
18.01.2023;-12.8792666666667
19.01.2023;-17.4235583333333
20.01.2023;-18.1536416666667
21.01.2023;-18.2301666666667
22.01.2023;-16.0673583333333
23.01.2023;-14.3831666666667
24.01.2023;-12.773225
25.01.2023;-12.65495
26.01.2023;-13.33195
27.01.2023;-13.5306833333333
28.01.2023;-14.3938166666667
29.01.2023;-13.3362583333333
30.01.2023;-10.3331333333333
31.01.2023;-8.60171833333333
01.02.2023;-9.381645
02.02.2023;-10.0351966666667
03.02.2023;-7.4956175
04.02.2023;-6.1864825
05.02.2023;-7.51736833333333
06.02.2023;-11.4749491666667
07.02.2023;-13.5209666666667
08.02.2023;-14.7070666666667
09.02.2023;-15.4589666666667
10.02.2023;-12.9797083333333
11.02.2023;-10.8572583333333
12.02.2023;-8.63231666666667
13.02.2023;-8.41141333333333
14.02.2023;-8.0720375
15.02.2023;-7.46347916666667
16.02.2023;-7.1215
17.02.2023;-6.3217
18.02.2023;-4.4919375
19.02.2023;-3.6312625
20.02.2023;-2.99533725
21.02.2023;-3.349255
22.02.2023;-3.78277933333333
23.02.2023;-4.31105666666667
24.02.2023;-5.8003
25.02.2023;-6.40742916666667
26.02.2023;-7.63982833333333
27.02.2023;-10.7026816666667
28.02.2023;-8.18803833333333
01.03.2023;-8.79821833333333
02.03.2023;-9.00145
03.03.2023;-8.75383
04.03.2023;-8.19284666666667
05.03.2023;-7.51884083333333
06.03.2023;-8.5008575
07.03.2023;-7.558055
08.03.2023;-6.35602083333333
09.03.2023;-5.6797
10.03.2023;-6.24707416666667
11.03.2023;-4.68540166666667
12.03.2023;-5.04160666666667
13.03.2023;-2.73575599166667
14.03.2023;-4.67558583333333
15.03.2023;-7.93279166666667
16.03.2023;-2.7709345
17.03.2023;-0.292589433333333
18.03.2023;-1.23961375
19.03.2023;-0.399036333333333
20.03.2023;-1.55685917833333
21.03.2023;-0.79177575
22.03.2023;0.193732166666666
23.03.2023;0.995483
24.03.2023;-0.635280949166667
25.03.2023;-3.24186341666667
26.03.2023;-4.51267333333333
27.03.2023;-6.83903166666667
28.03.2023;-5.26343841666667
29.03.2023;-0.710599066666667
30.03.2023;-0.892246533333333
31.03.2023;-3.34581916666667
01.04.2023;-4.53602566666667
02.04.2023;-5.08972233333333
03.04.2023;-3.50469085833333
04.04.2023;-3.95891205
05.04.2023;-7.11617166666667
06.04.2023;-5.21593691666667
07.04.2023;-3.83722973333333
08.04.2023;-4.62314688333333
09.04.2023;-3.1151475
10.04.2023;-2.19019097741667
11.04.2023;-1.36361794166667
12.04.2023;-1.57780091666667
13.04.2023;-5.51084166666667
14.04.2023;-4.60250584166667
15.04.2023;-4.70419308333333
16.04.2023;-4.2879713775
17.04.2023;-1.687290325
18.04.2023;-2.01983808333333
19.04.2023;0.866492666666667
20.04.2023;0.99995375
21.04.2023;-0.203105791666667
22.04.2023;-0.547134091666667
23.04.2023;-0.625277808333333
24.04.2023;-1.0866766
25.04.2023;-2.08696985833333
26.04.2023;-0.411398166666667
27.04.2023;2.09732266666667
28.04.2023;4.445781375
29.04.2023;3.14301391666667
30.04.2023;1.19724875
01.05.2023;-0.264555813333333
02.05.2023;0.769638666666667
03.05.2023;2.82899325
04.05.2023;5.89856414166667
05.05.2023;7.01681283333333
